srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.1,4961,149.171.126.3,18640,tcp,FIN,0.223705,8928,320,31,29,4,1,ftp-data,296497.625,9548.289062,14,6,255,255,3871739405,1477863409,638,53,0,0,1585.531874,68.034523,1421940646,1421940646,17.208077,44.586602,0.001407,0.000585,0.000822,0,0,0,0,0,4,6,3,2,1,1,2,,0
59.166.0.4,55216,149.171.126.4,56912,tcp,FIN,0.029089,4014,60592,31,29,7,28,-,1087696.375,16426003.0,68,70,255,255,3931070570,3931412964,59,866,0,0,22.59064,21.977998,1421938309,1421938309,0.428746,0.418029,0.00079,0.000651,0.000139,0,0,0,0,0,10,9,7,6,1,1,2,,0
59.166.0.8,31721,149.171.126.3,30898,tcp,FIN,0.004325,424,8824,31,29,1,4,ftp-data,686242.75,14962312.0,8,12,255,255,690943689,2847577619,53,735,0,0,37.539188,22.985943,1421935626,1421935626,0.571,0.351182,0.000583,0.000461,0.000122,0,0,0,0,0,5,3,4,5,1,1,4,,0
59.166.0.9,21619,149.171.126.0,1307,tcp,FIN,0.173541,2958,33044,31,29,7,18,-,133547.7031,1492857.625,48,50,255,255,127454771,2422602475,62,661,0,0,235.382558,229.299415,1421929391,1421929391,3.685511,3.531,0.000652,0.000518,0.000134,0,0,0,0,0,6,4,4,4,1,1,1,,0
175.45.176.2,60436,149.171.126.18,520,udp,INT,6e-06,104,0,254,0,0,0,-,69333328.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421933175,1421933175,0.006,0.0,0.0,0.0,0.0,0,2,0,0,0,2,2,4,1,1,1,1, Fuzzers,1
175.45.176.3,0,149.171.126.17,0,ospf,INT,9.63313,2688,0,254,0,0,0,-,2179.14624,0.0,42,0,0,0,0,0,64,0,0,0,267.166625,0.0,1421930972,1421930982,234.954391,0.0,0.0,0.0,0.0,0,2,0,0,0,2,2,2,2,2,2,2,Reconnaissance,1
175.45.176.3,61646,149.171.126.18,80,tcp,FIN,1.872426,2832,282467,62,252,2,104,-,11800.7334,1201158.25,40,212,255,255,3200416778,2357382276,71,1332,0,0,2458.133028,1114.830181,1421932275,1421932277,48.010922,8.751043,0.088943,0.010566,0.078377,0,1,0,0,0,2,1,5,2,1,1,1,Generic,1
59.166.0.6,6267,149.171.126.5,25885,tcp,FIN,0.223305,424,8824,31,29,1,4,ftp-data,13291.23828,289792.0,8,12,255,255,2957906785,914586341,53,735,0,0,2119.587624,1673.126706,1421935970,1421935970,31.852144,20.253545,0.000647,0.000512,0.000135,0,0,0,0,0,2,5,5,8,1,1,3,,0
175.45.176.1,47622,149.171.126.13,80,tcp,FIN,0.237083,852,1588,62,252,2,2,http,25881.23047,46903.40625,10,8,255,255,4216812522,1314746581,85,199,1,395,1400.678099,55.070437,1421929404,1421929404,26.342556,31.102,0.050244,0.005636,0.044608,0,1,1,0,0,3,1,1,1,1,1,1,Exploits,1
175.45.176.1,17905,149.171.126.17,80,tcp,FIN,0.199608,892,268,254,252,2,1,-,31301.35156,8977.595703,8,6,255,255,1770453347,1814305838,112,45,0,0,1281.03089,61.050172,1421933570,1421933570,26.172428,34.176199,0.047918,0.028722,0.019196,0,1,0,0,0,2,1,1,6,1,1,1,Exploits,1
59.166.0.1,17034,149.171.126.0,34513,tcp,FIN,0.046877,2542,21720,31,29,7,14,-,423064.625,3618491.0,40,42,255,255,1323449434,1407734382,64,517,0,0,72.501218,70.900054,1421933441,1421933441,1.192846,1.130341,0.000774,0.000528,0.000246,0,0,0,0,0,13,10,2,5,1,1,1,,0
59.166.0.1,50685,149.171.126.8,53,udp,CON,0.001119,130,162,31,29,0,0,dns,464700.625,579088.4375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421938007,1421938007,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,4,3,4,6,1,1,1,,0
59.166.0.6,57973,149.171.126.2,53,udp,CON,0.001043,146,178,31,29,0,0,dns,559923.3125,682646.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421943283,1421943283,0.01,0.002,0.0,0.0,0.0,0,0,0,0,0,1,3,1,1,1,1,1,,0
59.166.0.1,43760,149.171.126.0,64629,tcp,FIN,0.025964,3390,42510,31,29,7,22,-,1026036.063,12872593.0,56,58,255,255,4249747834,2104691918,61,733,0,0,26.3793,25.508856,1421952247,1421952247,0.466018,0.444281,0.000786,0.00063,0.000156,0,0,0,0,0,6,3,1,1,1,1,1,,0
59.166.0.3,28135,149.171.126.0,65366,udp,CON,0.001743,536,304,31,29,0,0,-,1845094.625,1046471.625,4,4,0,0,0,0,134,76,0,0,0.615654,0.32197,1421951275,1421951275,0.439333,0.234667,0.0,0.0,0.0,0,0,0,0,0,7,9,10,5,1,1,3,,0
175.45.176.1,0,149.171.126.12,0,cpnx,INT,6e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930690,1421930690,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,6,6,6,6,6, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932119,1421932119,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,16,16,4,4,4,3,4,Generic,1
59.166.0.9,34690,149.171.126.7,28760,tcp,FIN,0.782422,424,8824,31,29,1,4,ftp-data,3793.349365,82707.28906,8,12,255,255,3050780226,1840163711,53,735,0,0,6890.421511,5428.121627,1421937697,1421937698,111.726283,71.080452,0.000675,0.000533,0.000142,0,0,0,0,0,3,3,3,3,1,1,2,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930972,1421930972,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,18,18,7,7,7,3,7,Generic,1
175.45.176.1,0,149.171.126.12,0,ipv6-frag,INT,4e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930678,1421930678,0.009,0.0,0.0,0.0,0.0,0,2,0,0,0,23,18,8,8,8,8,8,DoS,1
175.45.176.2,57688,149.171.126.13,111,tcp,FIN,1.053418,564,354,254,252,2,1,-,3857.91748,2354.240967,10,8,255,255,1968251088,234121529,56,44,0,0,6728.767866,205.123094,1421931719,1421931720,114.254889,140.955422,0.146895,0.06672,0.080175,0,1,0,0,0,2,1,1,2,1,1,1,Reconnaissance,1
59.166.0.1,34256,149.171.126.7,5190,tcp,FIN,0.005981,1920,4312,31,29,6,6,-,2451763.75,5528172.5,22,24,255,255,2212867397,63592687,87,180,0,0,16.640632,13.519158,1421953650,1421953650,0.268381,0.234435,0.00071,0.000575,0.000135,0,0,0,0,0,12,4,4,2,1,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933485,1421933485,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933244,1421933244,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,3,3,3,3,3,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.5e-05,114,0,254,0,0,0,dns,30400000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932139,1421932139,0.015,0.0,0.0,0.0,0.0,0,2,0,0,0,18,18,5,5,5,3,5,Generic,1
59.166.0.8,33444,149.171.126.6,53,udp,CON,0.001096,146,178,31,29,0,0,dns,532846.75,649635.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421950967,1421950967,0.001,0.009,0.0,0.0,0.0,0,0,0,0,0,3,5,1,8,2,1,1,,0
175.45.176.3,45670,149.171.126.15,80,tcp,FIN,0.672509,68199,526,254,252,27,1,http,797764.75,5745.647949,60,12,255,255,3695647221,3111836809,1137,44,1,0,1255.728603,77.669539,1421932038,1421932038,11.38344,58.95791,0.060448,0.023962,0.036486,0,1,1,0,0,2,2,1,1,1,1,1, Fuzzers,1
59.166.0.0,9322,149.171.126.3,6881,tcp,FIN,1.309039,13142,548216,31,29,21,197,-,79967.0625,3342696.5,228,438,255,255,4060126971,4064869293,58,1252,0,0,1894.157601,1364.492638,1421946856,1421946858,5.765207,2.99446,0.000562,0.000456,0.000106,0,0,0,0,0,13,8,3,9,2,1,2,,0
175.45.176.1,32910,149.171.126.11,80,tcp,FIN,0.290367,920,268,254,252,2,1,-,22812.50977,6171.5,10,6,255,255,681837606,3541540706,92,45,0,0,1487.016175,75.088828,1421934196,1421934197,29.011778,52.195,0.084648,0.029381,0.055267,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,10773,149.171.126.11,80,tcp,FIN,0.591117,820,268,254,252,2,1,http,9987.870117,3031.548584,10,6,255,255,3342478844,2374949004,82,45,0,0,3284.83793,145.733156,1421930879,1421930880,65.565556,91.817398,0.20358,0.132022,0.071558,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,7355,149.171.126.13,179,tcp,FIN,1.515394,1656,703,254,252,4,3,-,8119.34082,3426.171631,14,13,255,255,148221831,622799202,118,54,0,0,6693.721629,245.300109,1421928436,1421928438,116.568767,121.516086,0.135371,0.056524,0.078847,0,1,0,0,0,4,2,1,1,1,1,1, Fuzzers,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931390,1421931390,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
59.166.0.7,31844,149.171.126.1,80,tcp,FIN,1.005918,1684,10168,31,29,3,5,-,12438.38965,76379.98438,14,18,255,255,1102247514,3252843594,120,565,1,3924,8766.395961,7676.13419,1421945216,1421945217,77.351075,59.140529,0.000668,0.000525,0.000143,0,0,6,0,0,2,15,15,3,3,3,3,,0
175.45.176.1,63906,149.171.126.13,21,tcp,FIN,1.789796,1228,1648,62,252,7,9,-,5260.93457,7035.438477,24,22,255,255,3557900379,3785719167,51,75,0,0,4276.398511,5304.827478,1421932717,1421932719,77.817215,83.369568,0.088693,0.038351,0.050342,0,1,0,0,0,7,2,2,3,1,1,2,Exploits,1
59.166.0.2,43454,149.171.126.0,32437,udp,CON,0.001781,520,304,31,29,0,0,-,1751824.75,1024143.688,4,4,0,0,0,0,130,76,0,0,0.634746,0.324326,1421930697,1421930697,0.452333,0.236333,0.0,0.0,0.0,0,0,0,0,0,3,3,2,1,1,1,1,,0
175.45.176.0,20757,149.171.126.16,445,tcp,FIN,0.500252,1634,824,254,252,3,2,-,23955.92578,11866.01953,12,10,255,255,2505446205,2398712807,136,82,0,0,3180.118591,96.973383,1421933881,1421933882,44.326456,50.352109,0.091622,0.047073,0.044549,0,1,0,0,0,4,5,3,3,3,1,3, Fuzzers,1
59.166.0.1,50215,149.171.126.2,6881,tcp,FIN,0.016492,1540,1644,31,29,4,4,-,700460.8125,753334.9375,16,18,255,255,568783606,574284898,96,91,0,0,64.487394,1.876384,1421952663,1421952663,1.078,0.943353,0.00057,0.000452,0.000118,0,0,0,0,0,9,8,4,7,3,1,4,,0
175.45.176.0,61567,149.171.126.13,520,udp,INT,4e-06,1064,0,254,0,0,0,-,1064000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1421930085,1421930085,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,30,30,10,10,10,1,10, Fuzzers,1
175.45.176.2,52067,149.171.126.13,80,tcp,CON,59.954037,39070,7862186,62,252,2,2950,-,5207.589355,1048917.375,898,5902,255,255,2581305978,3985066016,44,1332,0,0,3210.717632,1251.979972,1421933692,1421933751,66.838415,10.148997,0.084345,0.029881,0.054464,0,3,0,0,0,9,1,1,3,1,1,1,DoS,1
59.166.0.5,13400,149.171.126.7,53,udp,CON,0.001127,146,178,31,29,0,0,dns,518189.9063,631765.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421944633,1421944633,0.011,0.001,0.0,0.0,0.0,0,0,0,0,0,3,1,2,8,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930727,1421930727,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,6,4,4,4,Generic,1
59.166.0.9,35948,149.171.126.4,22,tcp,FIN,0.674811,5928,8010,31,29,14,17,ssh,69151.21094,93323.90625,62,58,255,255,365081377,365403197,96,138,0,0,881.639254,915.506101,1421943099,1421943100,11.062476,11.825561,0.000794,0.000623,0.000171,0,0,0,0,0,1,1,3,7,1,1,2,,0
59.166.0.9,56424,149.171.126.8,111,udp,CON,0.077352,568,320,31,29,0,0,-,44058.32813,24821.59375,4,4,0,0,0,0,142,80,0,0,29.201389,33.935469,1421955525,1421955525,20.656,24.002,0.0,0.0,0.0,0,0,0,0,0,16,8,2,4,1,1,2,,0
59.166.0.9,61565,149.171.126.1,59673,udp,CON,0.028001,512,104,31,29,0,0,-,109710.3672,14856.61231,4,2,0,0,0,0,128,52,0,0,13.18707,0.0,1421945477,1421945477,9.333667,0.008,0.0,0.0,0.0,0,0,0,0,0,22,11,12,15,2,2,4,,0
59.166.0.7,9792,149.171.126.4,7944,tcp,FIN,0.210136,4862,82538,31,29,7,36,-,182929.1563,3105760.25,84,86,255,255,1477550147,3641229580,58,960,0,0,143.721559,141.813965,1421938169,1421938169,2.527385,2.466,0.000656,0.000523,0.000133,0,0,0,0,0,7,8,5,5,1,1,4,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933551,1421933551,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,3,3,3,3,3,Generic,1
175.45.176.1,26459,149.171.126.16,445,tcp,FIN,0.523789,1006,732,254,252,3,2,-,14097.28027,9790.202148,12,8,255,255,3988319475,3023855263,84,92,0,0,2399.174791,96.834523,1421934176,1421934176,45.585183,65.187285,0.138821,0.067467,0.071354,0,1,0,0,0,7,8,2,2,2,1,2, Fuzzers,1
175.45.176.1,33139,149.171.126.18,80,tcp,FIN,0.999446,1260,87122,62,252,2,34,http,9581.308594,687677.0,20,72,255,255,751457347,1212091674,63,1210,1,41856,2832.957681,1750.749186,1421929605,1421929606,52.602421,13.733901,0.061062,0.023565,0.037497,0,1,1,0,0,1,1,3,1,1,1,1,Exploits,1
59.166.0.4,48991,149.171.126.9,51032,tcp,FIN,0.01388,2646,24694,31,29,7,15,-,1488760.75,13909510.0,42,44,255,255,895518100,895845502,63,561,0,0,18.845055,18.014585,1421947026,1421947026,0.330195,0.308326,0.000748,0.000611,0.000137,0,0,0,0,0,4,4,4,2,1,1,1,,0
175.45.176.3,15397,149.171.126.19,80,tcp,FIN,0.216688,706,172,254,252,1,0,http,22816.21484,4762.60791,8,4,255,255,2223354435,2199981576,88,43,0,0,1853.073393,20.798131,1421930086,1421930087,29.245429,14.711,0.0,0.0,0.0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
59.166.0.0,32491,149.171.126.0,53,udp,CON,0.001082,146,178,31,29,0,0,dns,539741.25,658040.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421939960,1421939960,0.009,0.008,0.0,0.0,0.0,0,0,0,0,0,3,4,5,5,1,1,1,,0
175.45.176.1,16373,149.171.126.17,179,tcp,FIN,0.877536,546,354,254,252,2,1,-,4485.286133,2826.094971,10,8,255,255,1678369785,1523126948,55,44,0,0,5907.310412,181.825703,1421928106,1421928106,97.398667,117.78457,0.165112,0.053042,0.11207,0,1,0,0,0,3,2,1,2,1,1,1, Fuzzers,1
59.166.0.9,21801,149.171.126.9,111,udp,CON,0.004575,568,320,31,29,0,0,-,744918.0,419672.125,4,4,0,0,0,0,142,80,0,0,1.677025,1.470548,1421935026,1421935026,1.192333,1.045333,0.0,0.0,0.0,0,0,0,0,0,5,6,5,3,1,1,3,,0
175.45.176.1,39536,149.171.126.14,179,tcp,FIN,0.541665,774,556,254,252,4,3,-,10619.10938,7399.407227,14,10,255,255,1332510942,3596542877,55,56,0,0,1720.893546,67.939453,1421932761,1421932762,34.97746,54.663223,0.104512,0.049691,0.054821,0,1,0,0,0,6,6,1,9,1,1,1, Fuzzers,1
59.166.0.8,55376,149.171.126.5,53,udp,CON,0.001056,146,178,31,29,0,0,dns,553030.3125,674242.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421938835,1421938835,0.011,0.006,0.0,0.0,0.0,0,0,0,0,0,4,1,1,1,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931839,1421931839,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,17,17,7,7,7,4,7,Generic,1
59.166.0.6,56282,149.171.126.6,40095,tcp,FIN,0.224217,424,8824,31,29,1,4,ftp-data,13237.17676,288613.2813,8,12,255,255,2847400496,2950546026,53,735,0,0,2143.822417,1695.91446,1421930018,1421930018,31.974144,20.340546,0.000602,0.000468,0.000134,0,0,0,0,0,2,2,2,5,1,1,2,,0
59.166.0.0,50040,149.171.126.3,143,tcp,FIN,1.98323,7818,16448,31,29,30,32,-,31278.26758,65823.9375,122,126,255,255,4268919041,2122714080,64,131,0,0,955.514288,940.161861,1421954430,1421954432,16.386876,15.861296,0.000699,0.000564,0.000135,0,0,0,0,0,3,3,1,1,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,ospf,INT,6.948377,5248,0,254,0,0,0,-,5968.587891,0.0,82,0,0,0,0,0,64,0,0,0,117.579227,0.0,1421931971,1421931977,85.78243,0.0,0.0,0.0,0.0,0,2,0,0,0,2,2,2,6,2,2,2,Exploits,1
59.166.0.6,2712,149.171.126.6,47464,tcp,FIN,0.719174,4512,3080,31,29,7,7,-,48399.96875,33126.89063,28,30,255,255,1786348849,4201291021,161,103,0,0,1467.622074,37.392484,1421930245,1421930246,26.62363,24.778689,0.00074,0.000587,0.000153,0,0,0,0,0,17,6,1,3,1,1,1,,0
59.166.0.1,34022,149.171.126.7,5190,tcp,FIN,0.007359,2062,2424,31,29,6,7,-,2149205.0,2534040.0,24,26,255,255,651406338,651729056,86,93,0,0,18.290963,0.0,1421939012,1421939012,0.303696,0.27004,0.000722,0.000598,0.000124,0,0,0,0,0,7,7,1,3,1,1,1,,0
175.45.176.2,1457,149.171.126.19,57955,tcp,FIN,1.069968,364,3754,62,252,1,3,-,2385.118164,25264.30664,8,10,255,255,1966575066,486144982,46,375,0,0,10903.30368,9146.692865,1421934183,1421934184,152.73329,113.146778,0.117009,0.051637,0.065372,0,1,0,0,0,1,3,1,1,1,1,1,Exploits,1
175.45.176.0,60035,149.171.126.11,25,tcp,FIN,1.170074,16612,1566,62,252,12,8,-,109798.1875,10173.71582,30,20,255,255,2405504321,3018480224,554,78,0,0,2389.863945,67.559375,1421932722,1421932723,40.347381,58.904578,0.076707,0.05029,0.026417,0,1,0,0,0,1,2,2,1,1,1,1,Generic,1
59.166.0.5,52229,149.171.126.6,111,udp,CON,0.012172,568,312,31,29,0,0,-,279986.875,153795.6094,4,4,0,0,0,0,142,78,0,0,2.147483,4.624479,1421941564,1421941564,1.521,3.273,0.0,0.0,0.0,0,0,0,0,0,12,9,3,3,1,1,3,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932913,1421932913,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,9,9,3,3,3,3,3,Generic,1
59.166.0.2,15019,149.171.126.1,25,tcp,FIN,0.038699,37272,3380,31,29,18,8,smtp,7556991.0,682188.125,52,42,255,255,4167545947,2019599492,717,80,0,0,47.554459,2.137259,1421944827,1421944827,0.751804,0.930293,0.000715,0.000552,0.000163,0,0,0,0,0,1,1,2,3,2,2,2,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931386,1421931386,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,3,3,3,3,3,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933433,1421933433,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,4,4,4,4,4,Generic,1
59.166.0.2,32387,149.171.126.3,25,tcp,FIN,0.138756,37232,3380,31,29,18,8,-,2105336.0,190262.0313,52,42,255,255,1648588877,3799258732,716,80,0,0,360.092192,12.18588,1421945510,1421945510,2.713686,3.370342,0.000719,0.000568,0.000151,0,0,0,0,0,11,10,11,15,4,4,7,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932931,1421932931,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,1,2,1,1,1,Generic,1
59.166.0.3,2633,149.171.126.9,6881,tcp,FIN,0.018362,1540,1644,31,29,4,4,-,629125.375,676614.75,16,18,255,255,1452836117,3604073683,96,91,0,0,74.151521,2.02825,1421953552,1421953552,1.202867,1.053118,0.000578,0.000454,0.000124,0,0,0,0,0,8,14,18,8,6,1,7,,0
59.166.0.4,40431,149.171.126.8,7767,tcp,FIN,0.002902,320,1842,31,29,1,2,ftp-data,736044.125,4443832.0,6,8,255,255,1684712581,3834005465,53,230,0,0,28.511162,0.545358,1421939189,1421939189,0.5156,0.340857,0.000652,0.000509,0.000143,0,0,0,0,0,3,3,5,6,1,1,4,,0
59.166.0.5,61019,149.171.126.6,53,udp,CON,0.001104,146,178,31,29,0,0,dns,528985.5,644927.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421954254,1421954254,0.012,0.008,0.0,0.0,0.0,0,0,0,0,0,5,4,1,2,2,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930765,1421930765,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,3,3,3,3,3,Generic,1
59.166.0.2,5708,149.171.126.3,22,tcp,FIN,0.016841,5928,8010,31,29,14,17,ssh,2770856.75,3739445.5,62,58,255,255,878250379,878580448,96,138,0,0,17.97704,0.0,1421943247,1421943247,0.276082,0.282456,0.000729,0.000602,0.000127,0,0,0,0,0,1,1,2,1,1,1,1,,0
59.166.0.0,61020,149.171.126.0,22,tcp,FIN,2.57484,5928,8114,31,29,14,17,ssh,18123.06641,24790.66602,62,60,255,255,2860535066,2860855984,96,135,0,0,2809.272269,2836.319845,1421943114,1421943117,42.913999,43.628458,0.000784,0.000635,0.000149,0,0,0,0,0,2,2,6,2,2,1,1,,0
59.166.0.2,64008,149.171.126.5,13442,tcp,FIN,0.036015,4222,61682,31,29,7,30,-,924947.9375,13511259.0,72,72,255,255,1120317506,3270195552,59,857,0,0,28.793649,29.514287,1421945341,1421945341,0.502634,0.499408,0.00069,0.000546,0.000144,0,0,0,0,0,20,5,4,11,4,4,4,,0
175.45.176.1,0,149.171.126.12,0,pup,INT,1.1e-05,180,0,254,0,0,0,-,119999992.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1421930645,1421930645,0.006,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,14,15,14,14,14,Backdoors,1
59.166.0.1,23478,149.171.126.0,80,tcp,FIN,1.225788,1684,10168,31,29,3,5,-,10207.31152,62679.67969,14,18,255,255,3347371450,3349064771,120,565,2,192,9252.130139,8103.204957,1421945158,1421945160,94.263849,72.074118,0.000664,0.000524,0.00014,0,0,6,0,0,9,5,5,13,4,4,4,,0
59.166.0.0,22485,149.171.126.2,111,udp,CON,0.005425,568,304,31,29,0,0,-,628202.75,336221.1875,4,4,0,0,0,0,142,76,0,0,2.145833,1.897405,1421930934,1421930934,1.520333,1.349667,0.0,0.0,0.0,0,0,0,0,0,13,7,7,14,1,1,6,,0
175.45.176.0,7564,149.171.126.18,80,tcp,FIN,0.869854,852,1084,62,252,2,2,http,7054.057617,8727.901367,10,8,255,255,3000729217,4244498784,85,136,0,0,4835.156442,203.659328,1421931398,1421931399,96.650444,109.932711,0.206293,0.098198,0.108095,0,1,0,0,0,2,2,4,1,1,1,1,Exploits,1
175.45.176.1,64670,149.171.126.11,80,tcp,FIN,0.310789,1784,5024,62,252,3,3,-,42112.17578,116400.5234,12,10,255,255,3315725652,2075873972,149,502,0,0,1492.174569,52.195316,1421934070,1421934071,28.253545,33.265332,0.061184,0.007135,0.054049,0,1,0,0,0,1,1,1,1,1,1,1,Generic,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1.1e-05,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930763,1421930763,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,16,16,4,11,4,4,4,DoS,1
175.45.176.1,0,149.171.126.12,0,hmp,INT,5e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930667,1421930667,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,6,6,7,6,6,6,6, Fuzzers,1
175.45.176.3,15971,149.171.126.10,38292,tcp,FIN,0.283184,1324,268,62,252,2,1,-,33674.21875,6328.041504,10,6,255,255,2880008493,3511750301,132,45,0,0,1406.995634,68.289094,1421930555,1421930556,26.220778,49.371199,0.100817,0.03632,0.064497,0,1,0,0,0,5,2,1,2,1,1,1,DoS,1
59.166.0.8,28360,149.171.126.8,53,udp,CON,0.000968,146,178,31,29,0,0,dns,603305.8125,735537.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421951921,1421951921,0.011,0.001,0.0,0.0,0.0,0,0,0,0,0,2,3,3,1,1,1,1,,0
59.166.0.6,34871,149.171.126.8,41064,tcp,FIN,0.084796,3302,40932,31,29,7,21,-,305769.1563,3792820.5,54,56,255,255,3812044237,1826691876,61,731,0,0,86.285078,84.853968,1421932131,1421932131,1.593604,1.531473,0.000733,0.000558,0.000175,0,0,0,0,0,2,4,3,2,1,1,1,,0
175.45.176.0,53147,149.171.126.11,514,udp,INT,4e-06,728,0,254,0,0,0,-,728000000.0,0.0,2,0,0,0,0,0,364,0,0,0,0.0,0.0,1421927703,1421927703,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
